"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P4";"P5";"P6";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_8";"P7_9";"P7_10";"P7_11";"P7_12";"P8";"ECOPER";"ECOESP";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"CONOMINIS_22";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"VALMINIS_22";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3492;0;743;23;2;1;4;79;5;3;2;46;1;1;1;0;2;2;3;2;2;1;1;1;1;2;1;1;2;2;1;3;2;4;8;16;1;8;9;16;1;10;1;21;0;4;1;1;1;1;6;1;7;1;1;1;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;1;1;1;7;5;5;5;1;0;0;8;7;10;0;5;7;0;1;1;0;0;8;5;5;6;0;1;1;1;3;6;5;0;1;1;1;5;4;3;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;10;0;1;0;0;7;0;-4;"";"";2;1;25;4;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;21;1;1;1;4;5;2;1,11319;0,81096
3492;0;2813;106;2;1;4;79;5;3;1;43;1;1;1;0;4;4;4;2;2;1;1;1;1;2;2;1;2;1;2;3;2;4;1;998;999;997;999;999;97;8;2;9997;0;6;1;1;1;1;3;4;1;3;7;7;7;1;1;7;1;7;1;7;7;1;7;7;1;7;7;1;7;7;7;7;0;0;0;5;5;0;1;0;4;0;0;4;0;0;4;0;0;3;0;0;0;0;1;2;2;3;8;2;1;1;1;1;10;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;-4;"";"";2;1;25;4;14;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;9997;2;2;2;6;10;3;0,56679;0,8054
3492;0;3474;130;2;1;4;79;5;3;2;36;1;1;1;0;2;2;2;1;1;1;1;1;1;2;1;1;1;1;2;3;2;4;7;12;73;12;73;1;97;10;2;9993;0;6;1;1;1;1;2;4;1;2;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;7;1;1;0;3;2;1;1;5;1;3;1;3;1;1;4;5;3;3;0;4;4;0;3;2;1;2;2;3;13;1;3;1;4;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9993;2;2;2;6;16;2;0,67732;0,75232
3492;0;5935;217;2;1;4;79;5;3;1;36;1;1;1;0;2;3;3;1;1;2;1;1;1;2;1;1;2;1;2;3;2;4;51;8;18;35;3;8;8;10;2;27;0;7;1;1;1;1;1;5;2;3;7;1;1;1;1;1;1;7;1;7;1;1;7;1;1;7;7;1;1;7;7;1;0;5;3;1;4;6;2;0;2;0;2;1;0;4;1;0;0;7;3;0;0;2;1;2;2;3;11;2;3;1;1;1;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25;0;0;0;0;34;0;-4;"";"";2;1;25;4;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8995;2;2;2;6;4;2;0,56679;0,8054
3492;0;34839;1266;2;1;4;79;5;3;1;46;1;1;1;0;1;4;2;2;2;2;1;1;1;1;2;2;2;2;2;2;4;5;51;3;18;18;3;51;97;0;9997;0;1;5;1;1;1;1;1;1;1;1;1;1;7;1;7;7;1;7;1;1;7;1;1;7;1;7;7;1;7;1;1;1;1;1;0;1;0;0;2;0;1;1;0;1;1;0;1;0;0;1;0;1;1;1;1;1;8995;3;7;4;0;1;1;1;5;6;12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;-4;"";"";3;1;25;5;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;1;1;1;5;5;5;0,46967;0,73731
3492;0;41307;1508;2;1;4;79;5;3;1;28;1;1;1;0;4;4;2;2;1;1;2;1;1;1;1;1;1;1;2;3;2;4;51;7;18;7;35;3;97;10;28;8996;0;99;1;1;1;1;2;2;1;2;1;1;1;1;1;7;1;1;1;7;1;1;1;1;1;7;1;1;1;7;1;1;3;3;2;1;2;0;1;1;2;0;3;3;2;2;1;0;1;3;3;0;3;2;1;2;28;3;10;2;1;2;1;1;2;4;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;-4;"";"";3;1;25;5;20;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;28;8996;28;2;2;6;2;3;0,49484;0,83761
3492;0;54414;1968;2;1;4;79;5;3;2;56;2;2;2;340;2;2;4;1;1;2;1;1;1;1;2;1;1;2;2;1;1;2;16;20;999;20;23;18;98;10;2;1;0;6;1;1;1;1;5;5;5;4;7;7;1;7;7;1;1;7;1;7;1;1;1;1;7;1;7;7;1;7;7;7;0;0;8;0;0;7;8;0;8;0;7;7;7;8;0;8;0;0;7;0;0;0;1;2;2;3;11;2;2;1;1;1;5;5;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;12;2;-4;"";"";3;1;25;5;27;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;2;2;6;5;2;0,42197;0,82237
3492;0;116274;3345;2;1;4;79;5;3;1;34;1;1;1;0;4;3;2;1;1;1;1;1;1;1;1;1;2;1;9;1;2;3;8;51;3;3;8;51;3;10;3;28;0;8;1;1;1;1;1;6;1;8;7;1;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;7;7;1;1;0;4;3;1;0;0;1;3;1;0;1;1;0;1;3;0;0;5;0;0;4;1;1;3;3;3;7;2;3;1;1;1;10;5;3;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;56;0;0;0;0;70;1;-4;"";"";7;1;25;2;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;28;3;3;3;5;10;2;0,49484;0,83761
3492;0;61062;2176;2;1;4;0;2;3;1;59;1;1;1;0;2;2;3;2;2;2;1;1;1;2;2;2;1;1;2;3;2;2;13;52;76;997;999;999;1;0;1;9993;0;4;1;1;1;1;7;5;8;1;7;1;1;1;7;1;1;1;1;7;1;1;7;1;1;7;7;1;1;7;7;7;0;6;8;6;0;5;8;7;10;0;5;7;0;10;8;0;0;8;6;0;0;0;1;1;1;3;9;5;0;2;1;1;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;1;-4;"";"";3;1;25;5;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;9993;1;1;1;6;2;2;0,58147;1,35903
3492;0;144638;3554;2;1;4;0;3;3;2;28;2;2;2;343;1;3;5;2;2;2;1;2;1;2;2;1;2;2;2;1;2;2;18;998;999;35;8;999;1;0;1;8995;0;4;1;7;7;7;5;0;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;3;5;5;0;2;1;1;3;3;4;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;23;1;-4;"";"";8;1;25;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;8995;1;0;9996;5;3;3;1,62916;1,0674
3492;0;48537;1782;1;1;4;0;2;3;1;52;1;1;1;0;1;2;2;2;2;1;1;2;1;2;1;1;2;2;1;2;2;2;13;52;998;8;998;999;97;10;21;8996;0;3;1;1;1;1;4;3;5;1;7;7;7;1;1;7;1;7;1;7;7;1;7;7;7;7;7;1;7;7;7;7;0;0;0;4;4;0;5;0;4;0;0;5;0;0;0;0;0;5;0;0;0;0;1;21;9;3;14;4;0;1;1;1;2;1;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;20;0;-4;"";"";3;1;25;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;8996;21;21;21;6;2;2;0,67093;1,30425
3492;0;10565;396;1;1;4;0;3;3;1;65;1;1;1;0;1;2;1;1;2;1;1;1;1;2;2;2;1;1;1;2;3;4;24;11;22;12;8;55;2;10;2;3;0;8;1;1;1;1;1;7;2;5;7;7;7;7;7;7;1;7;1;7;7;1;7;7;7;7;7;1;7;7;7;7;0;0;0;0;0;0;2;0;2;0;0;1;0;0;0;0;0;3;0;0;0;0;1;2;2;3;5;2;3;5;1;1;5;5;4;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;25;0;-4;"";"";2;1;25;4;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;5;5;3;0,60239;0,88317
3492;0;17794;673;2;1;4;0;4;3;1;59;1;1;1;0;2;4;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;5;24;18;46;35;997;999;8;10;2;3;0;7;1;1;1;1;1;7;1;6;7;1;1;1;1;1;1;1;1;7;1;1;7;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;7;1;1;1;9;7;1;4;1;1;2;2;3;4;2;1;3;1;1;3;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;3;2;2;2;3;3;3;2,02808;0,81972
3492;0;26235;965;2;1;4;0;4;3;1;58;1;1;1;0;2;2;2;2;2;2;1;1;1;2;1;1;2;1;2;3;2;2;1;3;18;80;997;999;2;10;2;9997;0;4;1;1;1;1;1;6;3;1;7;1;1;1;1;1;1;1;1;1;1;1;7;1;1;7;7;1;1;7;1;1;0;3;98;1;3;4;3;3;2;3;1;3;0;2;3;0;0;3;3;0;3;3;1;9977;2;3;4;2;1;1;1;2;6;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;8;0;-4;"";"";2;1;25;4;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9997;2;9977;9977;3;6;2;2,02808;0,81972
3492;0;59854;2141;1;1;4;0;4;3;1;49;1;1;1;0;1;2;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;1;7;58;20;13;998;97;10;2;9998;0;5;1;1;1;1;1;3;1;1;7;1;1;1;1;7;1;1;1;1;1;1;7;1;1;7;7;1;1;7;1;1;0;5;3;2;4;0;1;1;3;5;3;5;0;8;5;0;0;7;4;0;1;1;1;2;2;3;11;1;5;1;1;3;2;3;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;13;1;-4;"";"";3;1;25;5;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;9998;2;2;2;6;2;2;0,51125;0,78668
3492;0;72037;2493;2;1;4;0;4;3;2;56;1;1;1;0;4;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;4;24;18;997;18;8;997;8;10;9998;0;2;8;1;1;1;1;1;6;2;6;7;1;1;1;7;1;1;1;1;7;1;1;1;1;1;7;7;1;1;7;1;7;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;0;1;2;3;3;9;1;3;1;1;1;2;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;6;0;-4;"";"";4;1;25;6;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;2;2;2;6;2;3;0,45932;0,87743
3492;0;120319;3376;2;1;4;0;4;3;1;33;1;1;1;0;2;5;4;1;1;1;1;1;1;1;1;1;1;1;1;3;2;4;51;49;7;20;7;51;97;1;9977;0;9997;5;1;1;1;1;1;1;1;1;1;1;1;1;7;7;1;1;1;7;7;1;1;1;1;1;7;1;1;7;1;7;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;9977;9997;3;10;4;0;2;1;3;2;5;4;1;0;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;116;0;1;3;0;153;1;-4;"";"";7;1;25;2;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9977;0;9977;9977;9977;6;2;3;0,53865;0,8937
3492;0;187080;3848;2;1;4;0;4;3;2;39;1;1;1;0;2;2;2;1;2;2;2;1;1;2;2;2;2;1;2;4;3;4;52;58;25;55;58;63;98;2;9999;0;9997;1;1;1;1;1;6;1;1;1;7;7;7;7;7;7;1;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8995;8995;3;7;6;0;2;1;1;5;5;4;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;51;0;0;0;0;43;1;-4;"";"";9;1;25;4;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;9997;8995;8995;5;5;3;0,73728;0,8027
3492;0;21241;780;2;1;11;0;2;3;1;52;1;1;1;0;2;2;2;1;2;2;2;2;1;1;1;1;2;2;2;3;4;2;1;7;10;10;78;8;3;10;3;1;0;4;1;1;1;1;4;2;1;6;7;1;1;1;7;7;1;7;1;7;1;1;7;1;1;1;7;1;7;7;7;1;0;3;5;5;0;0;1;0;3;0;5;7;0;7;5;7;0;9;0;0;0;1;1;3;1;3;12;1;4;1;1;2;6;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-4;"";"";2;1;25;4;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;1;3;3;3;6;6;3;0,67093;1,30425
3492;0;3068;121;2;1;11;4;5;3;2;52;1;1;1;0;2;2;2;1;2;1;1;1;1;2;2;2;2;1;2;2;2;4;1;13;7;8;998;999;97;9;2;8996;0;7;1;1;1;1;1;4;1;1;7;1;1;1;7;7;1;1;1;7;1;1;7;7;1;7;7;1;7;7;1;1;0;4;4;3;0;0;1;2;2;0;4;1;0;0;1;0;0;6;0;0;5;98;1;2;2;3;9;2;3;2;1;1;4;5;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;-4;"";"";3;1;25;5;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;8996;2;2;2;6;4;2;0,53814;0,81096
3492;0;8007;294;1;1;11;4;5;3;1;22;1;1;1;0;2;2;4;2;1;1;2;1;1;2;1;1;1;1;2;2;2;4;51;8;997;997;999;999;97;0;9997;0;9997;6;1;1;1;1;1;1;1;1;7;7;7;1;7;7;1;7;1;7;7;1;7;7;1;7;7;1;7;7;1;7;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;2;0;9997;3;6;4;0;2;6;0;0;5;4;2;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;20;0;0;0;0;17;0;-4;"";"";2;1;25;4;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9997;0;9997;0;9997;4;13;3;1,33294;1,45823
3492;0;23065;843;2;1;11;4;5;3;1;36;1;1;1;0;2;3;4;1;1;1;1;1;1;1;2;1;1;1;1;3;2;4;11;1;19;1;19;11;96;10;21;8996;0;4;1;1;1;1;4;1;6;1;7;7;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;1;7;7;7;0;0;5;6;0;0;6;5;4;0;4;6;0;6;4;0;0;5;6;0;0;0;1;1;1;3;11;6;0;1;1;1;8;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;7;0;-4;"";"";2;1;25;4;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;8996;21;1;1;6;8;1;0,56679;0,8054
3492;0;39701;1451;2;1;11;4;5;3;2;54;1;1;1;0;2;1;1;1;2;2;1;1;1;1;1;1;2;1;1;2;5;5;51;11;16;12;78;29;99;10;9999;0;2;10;1;1;1;1;1;8;1;8;7;1;1;1;7;7;1;1;1;7;1;1;7;1;1;7;7;1;7;7;7;7;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;2;2;3;6;2;1;2;1;1;4;5;12;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;5;0;-4;"";"";3;1;25;5;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;2;2;2;4;4;5;1,11319;0,81096
3492;0;56642;2043;2;1;11;4;5;3;1;37;1;1;1;0;2;2;2;1;2;2;1;1;1;1;2;1;1;1;2;2;2;1;51;8;999;3;54;997;97;10;9977;0;9997;99;1;1;1;1;1;1;1;1;1;1;1;1;7;7;1;1;1;1;1;1;7;1;1;7;7;1;7;7;7;7;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;9977;9997;3;12;2;1;2;1;1;2;1;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;-4;"";"";3;1;25;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9977;0;9977;9977;9977;6;2;2;0,56679;0,8054
3492;0;93038;2985;2;1;11;4;5;3;1;27;1;1;1;0;4;2;2;2;2;1;2;1;1;2;2;2;2;1;1;2;4;5;8;18;24;8;1;7;97;10;3;2;0;6;1;1;1;1;1;4;1;6;7;7;1;1;7;7;1;1;1;7;1;1;7;7;1;7;1;1;7;7;7;1;0;0;1;3;0;0;1;1;4;0;4;2;0;0;6;0;5;2;0;0;0;1;1;2;2;3;7;6;0;2;4;0;0;5;12;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;7;0;0;0;0;4;0;-4;"";"";7;1;25;2;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;3;2;3;2;2;5;16;5;0,49484;0,83761
3492;0;50587;1857;2;1;11;0;3;3;1;46;1;1;1;0;4;3;2;1;2;1;1;1;1;1;1;1;2;1;1;2;2;5;8;18;13;13;8;18;3;10;9999;0;9997;5;1;1;1;1;1;1;1;4;7;1;1;1;7;7;1;7;1;7;1;1;7;1;1;7;7;1;1;7;1;1;0;1;2;1;0;0;1;0;1;0;2;1;0;3;1;0;0;4;2;0;1;1;1;3;9997;3;11;4;0;2;1;1;5;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;6;0;-4;"";"";3;1;25;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9999;0;9997;3;3;6;5;2;0,53268;0,81469
3492;0;72219;2497;2;1;11;0;3;3;2;50;1;1;1;0;1;3;1;1;2;2;1;1;1;2;1;1;2;1;2;2;2;2;13;77;52;14;80;77;1;10;9998;0;21;2;1;1;1;1;7;1;8;1;7;7;1;1;7;1;1;7;1;7;1;1;7;7;1;7;7;1;7;7;7;1;0;0;5;5;0;5;8;0;5;0;5;6;0;0;5;0;0;5;0;0;0;7;1;1;21;3;6;4;0;2;4;0;0;4;5;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;30;0;-4;"";"";4;1;25;6;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;9998;0;21;1;1;4;16;4;1,26253;0,89607
3492;0;98758;3085;2;1;11;0;3;3;1;34;1;1;1;0;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;2;2;3;11;998;999;997;999;999;2;10;2;1;0;7;1;1;1;1;4;8;7;6;7;7;7;1;7;7;1;7;7;7;7;1;7;7;7;7;7;7;1;1;7;7;0;0;0;6;0;0;6;0;0;0;0;6;0;0;0;0;0;0;6;6;0;0;1;2;2;3;10;1;5;2;1;1;2;3;2;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;41;0;-4;"";"";7;1;25;2;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;2;1;2;2;2;6;2;1;0,56123;0,92552
3492;0;188160;3879;2;1;11;0;3;3;2;72;1;1;1;0;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;4;2;1;8;24;1;78;997;97;10;1;2;0;5;1;1;1;1;5;5;5;1;7;7;7;1;7;7;1;7;1;7;7;1;7;1;1;7;7;1;7;7;7;7;0;0;0;1;0;0;4;0;4;0;0;5;0;4;4;0;0;5;0;0;0;0;1;1;1;3;2;2;1;1;7;0;0;6;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;-4;"";"";9;1;25;4;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;2;1;1;1;2;14;5;3,24628;0,91147
3492;0;4598;178;2;1;11;12;5;2;1;57;1;1;1;0;1;2;1;1;2;1;1;1;1;2;2;2;2;2;2;4;1;2;52;16;999;63;13;997;4;10;21;9998;0;3;1;1;1;1;5;1;7;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;1;1;1;7;5;5;5;7;5;7;7;3;0;5;6;5;5;7;5;7;5;5;5;4;7;1;21;21;3;14;5;0;1;1;1;10;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;"";"";2;1;25;4;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;21;9998;21;21;21;6;10;1;0,40705;0,76827
